UniqueID,TempID,Collector,Apidae,Diptera,Apicystis,Ascosphaera,Aspergillus,CrithidiaSpp,CrithidiaBombi,CrithidiaExpoeki,NosemaCeranae,NosemaBombi,Order,Family,Genus,SubGenus,Species,Determiner,Date,Lat,Long
SF2208,2208,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2209,2209,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2210,2210,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2211,2211,JS,1,,1,,,,,,,,Hymenoptera,Apidae,Melissodes,,lupina,K.Watrous,6/23/19,38.545401,-121.943613
SF2212,2212,JS,1,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/23/19,38.545401,-121.943613
SF2213,2213,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2214,2214,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2215,2215,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2216,2216,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2217,2217,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2218,2218,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2219,2219,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2220,2220,JS,1,,1,,,,,,,1,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/23/19,38.545401,-121.943613
SF2221,2221,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2222,2222,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2223,2223,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2224,2224,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2225,2225,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2226,2226,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2227,2227,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2228,2228,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2229,2229,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2230,2230,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2231,2231,JS,1,,1,1,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/23/19,38.545401,-121.943613
SF2232,2232,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2233,2233,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2234,2234,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2235,2235,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2236,2236,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2237,2237,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2238,2238,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2239,2239,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2240,2240,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2241,2241,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2242,2242,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2243,2243,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2244,2244,JS,1,,1,1,,,,1,,,Hymenoptera,Apidae,Melissodes,,lupina,K.Watrous,6/23/19,38.545401,-121.943613
SF2245,2245,JS,1,,1,1,,,1,,,1,Hymenoptera,Apidae,Melissodes,,lupina,K.Watrous,6/23/19,38.545401,-121.943613
SF2246,2246,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2247,2247,JS,1,,,,,,,1,,,Hymenoptera,Apidae,Diadasia,,enavata,K.Watrous,6/23/19,38.545401,-121.943613
SF2248,2248,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2249,2249,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2250,2250,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2251,2251,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2252,2252,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2253,2253,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2254,2254,JS,1,,1,,,1,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/23/19,38.545401,-121.943613
SF2255,2255,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2256,2256,JS,1,,1,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/23/19,38.545401,-121.943613
SF2257,2257,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,lupina,K.Watrous,6/23/19,38.545401,-121.943613
SF2258,2258,JS,1,,1,1,,,,1,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/23/19,38.545401,-121.943613
SF2259,2259,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2260,2260,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2261,2261,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2262,2262,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2263,2263,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2264,2264,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2265,2265,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2266,2266,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,6/23/19,38.545401,-121.943613
SF2267,2267,JS,1,,1,,,,,,,,Hymenoptera,Halictidae,Halictus,Halictus,ligatus,H.Cohen,6/23/19,38.545401,-121.943613
SF2268,2268,JS,,,,,,,,,,,Hymenoptera,Halictidae,Halictus,Halictus,ligatus,H.Cohen,6/23/19,38.545401,-121.943613
SF2269,2269,JS,1,,1,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/23/19,38.545401,-121.943613
SF2270,2270,JS,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/23/19,38.545401,-121.943613
SF2271,2271,JS,1,,,1,,,,,,1,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/23/19,38.545401,-121.943613
SF2272,2272,JS,1,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/23/19,38.545401,-121.943613
SF2273,2273,JS,1,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/23/19,38.545401,-121.943613
SF2274,2274,JS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/23/19,38.545401,-121.943613
SF2275,2275,JS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/23/19,38.545401,-121.943613
SF2276,2276,JS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/23/19,38.545401,-121.943613
SF2277,2277,JS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/23/19,38.545401,-121.943613
SF2278,2278,JS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/23/19,38.545401,-121.943613
SF2279,2279,JS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/23/19,38.545401,-121.943613
SF2280,2280,JS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/23/19,38.545401,-121.943613
SF2281,2281,JS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/23/19,38.545401,-121.943613
SF2282,2282,JS,,,,,,,,,,,,,,,,,6/23/19,38.545401,-121.943613
SF2283,2283,JS,,,,,,,,,,,,,,,,,6/23/19,38.545401,-121.943613
SF2284,2284,JS,,,,,,,,,,,,,,,,,6/23/19,38.545401,-121.943613
SF2285,2285,JS,,,,,,,,,,,,,,,,,6/23/19,38.545401,-121.943613
SF2286,2286,JS,,,,,,,,,,,,,,,,,6/23/19,38.545401,-121.943613
SF2287,2287,JS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/23/19,38.545401,-121.943613
SF2288,2288,JS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/23/19,38.545401,-121.943613
SF2289,2289,JS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/23/19,38.545401,-121.943613
SF2290,2290,JS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/23/19,38.545401,-121.943613
SF2291,2291,JS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/23/19,38.545401,-121.943613
SF2292,2292,JS,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,6/23/19,38.545401,-121.943613
SF2293,2293,JS,,,,,,,,,,,,,,,,,6/23/19,38.545401,-121.943613
SF2294,2294,JS,1,,1,1,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/23/19,38.545401,-121.943613
SF2295,2295,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/23/19,38.545401,-121.943613
SF2296,2296,JS,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/23/19,38.545401,-121.943613
SF2297,2297,JS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/23/19,38.545401,-121.943613
SF2298,2298,JS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/23/19,38.545401,-121.943613
SF2299,2299,JS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/23/19,38.545401,-121.943613
SF2300,2300,JS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/23/19,38.545401,-121.943613
SF2301,2301,JS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/23/19,38.545401,-121.943613
SF2302,2302,JS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/23/19,38.545401,-121.943613
SF2303,2303,JS,1,,1,,,,,,,,Hymenoptera,Halictidae,Halictus,Halictus,ligatus,H.Cohen,6/23/19,38.545401,-121.943613
SF2304,2304,JS,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,6/23/19,38.545401,-121.943613
SF2305,2305,JS,,,,,,,,,,,,,,,,,6/23/19,38.545401,-121.943613
SF2306,2306,JS,,,,,,,,,,,,,,,,,6/23/19,38.545401,-121.943613
SF2307,2307,JS,,,,,,,,,,,,,,,,,6/23/19,38.545401,-121.943613
SF2308,2308,JS,,,,,,,,,,,,,,,,,6/23/19,38.545401,-121.943613
SF2309,2309,JS,,,,,,,,,,,,,,,,,6/23/19,38.545401,-121.943613
SF2310,2310,JS,,,,,,,,,,,,,,,,,6/23/19,38.545401,-121.943613
SF2311,2311,JS,,,,,,,,,,,,,,,,,6/23/19,38.545401,-121.943613
SF2312,2312,JS,,,,,,,,,,,,,,,,,6/23/19,38.545401,-121.943613
SF2313,2313,JS,,,,,,,,,,,,,,,,,6/23/19,38.545401,-121.943613
SF2314,2314,JS,,,,,,,,,,,,,,,,,6/23/19,38.545401,-121.943613
SF2315,2315,JS,,,,,,,,,,,,,,,,,6/23/19,38.545401,-121.943613
SF2316,2316,JS,,,,,,,,,,,,,,,,,6/23/19,38.545401,-121.943613
SF2317,2317,JS,,,,,,,,,,,,,,,,,6/23/19,38.545401,-121.943613
SF2318,2318,JS,,,,,,,,,,,,,,,,,6/23/19,38.545401,-121.943613
SF2319,2319,JS,,,,,,,,,,,,,,,,,6/23/19,38.545401,-121.943613
SF2320,2320,JS,,,,,,,,,,,,,,,,,6/23/19,38.545401,-121.943613
SF2321,2321,JS,,,,,,,,,,,,,,,,,6/23/19,38.545401,-121.943613
SF2322,2322,JS,,,,,,,,,,,,,,,,,6/23/19,38.545401,-121.943613
SF2323,2323,JS,,,,,,,,,,,,,,,,,6/23/19,38.545401,-121.943613
SF2324,2324,JS,,,,,,,,,,,,,,,,,6/23/19,38.545401,-121.943613
SF2325,2325,HP,,,,,,,,,,,,,,,,,6/23/19,38.576408,-121.971003
SF2326,2326,HP,,,,,,,,,,,Diptera,Syrphidae,Allograpta,,obliqua,A.Onos,6/23/19,38.576408,-121.971003
SF2327,2327,HP,,,,,,,,,,,Diptera,Syrphidae,Allograpta,,obliqua,A.Onos,6/23/19,38.576408,-121.971003
SF2328,2328,HP,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,6/23/19,38.576408,-121.971003
SF2329,2329,HP,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,6/23/19,38.576408,-121.971003
SF2330,2330,HP,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,6/23/19,38.576408,-121.971003
SF2331,2331,HP,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,6/23/19,38.576408,-121.971003
SF2332,2332,HP,,,,,,,,,,,,,,,,,6/23/19,38.576408,-121.971003
SF2333,2333,HP,,,,,,,,,,,,,,,,,6/23/19,38.576408,-121.971003
SF2334,2334,HP,,,,,,,,,,,,,,,,,6/23/19,38.576408,-121.971003
SF2335,2335,HP,,,,,,,,,,,,,,,,,6/23/19,38.576408,-121.971003
SF2336,2336,HP,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,6/23/19,38.576408,-121.971003
SF2337,2337,HP,1,,1,,,,,,,1,Hymenoptera,Apidae,Bombus,Thoracobombus,californicus,K.Watrous,6/23/19,38.576408,-121.971003
SF2338,2338,HP,,,,,,,,,,,,,,,,,6/23/19,38.576408,-121.971003
SF2339,2339,HP,,,,,,,,,,,,,,,,,6/23/19,38.576408,-121.971003
SF2340,2340,HP,,1,,,,,,,,,Diptera,Syrphidae,Paragus,,sp,A.Onos,6/23/19,38.576408,-121.971003
SF2341,2341,HP,1,,1,,,,,,,1,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/23/19,38.576408,-121.971003
SF2342,2342,HP,,,,,,,,,,,,,,,,,6/23/19,38.576408,-121.971003
SF2343,2343,HP,,,,,,,,,,,,,,,,,6/23/19,38.576408,-121.971003
SF2344,2344,HP,,,,,,,,,,,,,,,,,6/23/19,38.576408,-121.971003
SF2345,2345,HP,,,,,,,,,,,,,,,,,6/23/19,38.576408,-121.971003
SF2346,2346,HP,,,,,,,,,,,,,,,,,6/23/19,38.576408,-121.971003
SF2347,2347,HP,,,,,,,,,,,,,,,,,6/23/19,38.576408,-121.971003
SF2348,2348,HP,,,,,,,,,,,,,,,,,6/23/19,38.576408,-121.971003
SF2349,2349,HP,,,,,,,,,,,,,,,,,6/23/19,38.576408,-121.971003
SF2350,2350,HP,,,,,,,,,,,,,,,,,6/23/19,38.576408,-121.971003
SF2351,2351,HP,,,,,,,,,,,,,,,,,6/23/19,38.576408,-121.971003
SF2352,2352,HP,1,,1,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/23/19,38.576408,-121.971003
SF2353,2353,HP,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,6/23/19,38.576408,-121.971003
SF2354,2354,HP,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,6/23/19,38.576408,-121.971003
SF2355,2355,HP,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,6/23/19,38.576408,-121.971003
SF2356,2356,HP,,,,,,,,,,,Diptera,Syrphidae,Syritta,,pipiens,A.Onos,6/23/19,38.576408,-121.971003
SF2357,2357,HP,,,,,,,,,,,Diptera,Syrphidae,Syritta,,pipiens,A.Onos,6/23/19,38.576408,-121.971003
SF2358,2358,HP,,,,,,,,,,,Diptera,Syrphidae,Sphaerophoria,,sp,A.Onos,6/23/19,38.576408,-121.971003
SF2359,2359,HP,,,,,,,,,,,,,,,,,6/23/19,38.576408,-121.971003
SF2360,2360,HP,,1,,,,,,,,,Diptera,Syrphidae,Syritta,,pipiens,A.Onos,6/23/19,38.576408,-121.971003
SF2361,2361,HP,,,,,,,,,,,Diptera,Syrphidae,Syritta,,pipiens,A.Onos,6/23/19,38.576408,-121.971003
SF2362,2362,HP,,,,,,,,,,,Diptera,Syrphidae,Eristalis,,tenax,A.Onos,6/23/19,38.576408,-121.971003
SF2363,2363,HP,,,,,,,,,,,,,,,,,6/23/19,38.576408,-121.971003
SF2364,2364,HP,,,,,,,,,,,,,,,,,6/23/19,38.576408,-121.971003
SF2365,2365,HP,,,,,,,,,,,,,,,,,6/23/19,38.576408,-121.971003
SF2366,2366,HP,,,,,,,,,,,,,,,,,6/23/19,38.576408,-121.971003
SF2367,2367,HP,,,,,,,,,,,,,,,,,6/25/19,38.649792,-121.980569
SF2368,2368,HP,,,,,,,,,,,,,,,,,6/25/19,38.649792,-121.980569
SF2369,2369,HP,,,,,,,,,,,,,,,,,6/25/19,38.649792,-121.980569
SF2370,2370,HP,,,,,,,,,,,,,,,,,6/25/19,38.649792,-121.980569
SF2371,2371,HP,,,,,,,,,,,,,,,,,6/25/19,38.649792,-121.980569
SF2372,2372,HP,,,,,,,,,,,,,,,,,6/25/19,38.649792,-121.980569
SF2373,2373,HP,,1,,,,,,,,,Diptera,Syrphidae,Eristalis,,tenax,A.Onos,6/25/19,38.649792,-121.980569
SF2374,2374,HP,1,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/25/19,38.649792,-121.980569
SF2375,2375,HP,1,,1,1,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/25/19,38.649792,-121.980569
SF2376,2376,HP,1,,1,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/25/19,38.649792,-121.980569
SF2377,2377,HP,1,,1,1,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/25/19,38.649792,-121.980569
SF2378,2378,HP,1,,,1,,,,,,1,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/25/19,38.649792,-121.980569
SF2379,2379,HP,1,,1,,,,,,,1,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/25/19,38.649792,-121.980569
SF2380,2380,HP,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/25/19,38.649792,-121.980569
SF2381,2381,HP,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/25/19,38.649792,-121.980569
SF2382,2382,HP,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/25/19,38.649792,-121.980569
SF2383,2383,HP,1,,1,1,,,,1,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/25/19,38.649792,-121.980569
SF2384,2384,HP,1,,,1,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/25/19,38.649792,-121.980569
SF2385,2385,HP,1,,,1,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/25/19,38.649792,-121.980569
SF2386,2386,HP,1,,1,1,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/25/19,38.649792,-121.980569
SF2387,2387,HP,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/25/19,38.649792,-121.980569
SF2388,2388,HP,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/25/19,38.649792,-121.980569
SF2389,2389,HP,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/25/19,38.649792,-121.980569
SF2390,2390,HP,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/25/19,38.649792,-121.980569
SF2391,2391,HP,,,,,,,,,,,Diptera,Syrphidae,Syritta,,pipiens,A.Onos,6/25/19,38.649792,-121.980569
SF2392,2392,HP,,,,,,,,,,,Diptera,Syrphidae,Syritta,,pipiens,A.Onos,6/25/19,38.649792,-121.980569
SF2393,2393,HP,,1,,,,,,,,,Diptera,Syrphidae,Syritta,,pipiens,A.Onos,6/25/19,38.649792,-121.980569
SF2394,2394,HP,,,,,,,,,,,Diptera,Syrphidae,Syritta,,pipiens,A.Onos,6/25/19,38.649792,-121.980569
SF2395,2395,HP,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,6/25/19,38.649792,-121.980569
SF2396,2396,HP,1,,1,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/25/19,38.649792,-121.980569
SF2397,2397,HP,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/25/19,38.649792,-121.980569
SF2398,2398,HP,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/25/19,38.649792,-121.980569
SF2399,2399,HP,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/25/19,38.649792,-121.980569
SF2400,2400,HP,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/25/19,38.649792,-121.980569
SF2401,2401,HP,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/25/19,38.649792,-121.980569
SF2402,2402,HP,,,,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,6/25/19,38.649792,-121.980569
SF2403,2403,HP,,,,,,,,,,,,,,,,,6/25/19,38.649792,-121.980569
SF2404,2404,HP,,,,,,,,,,,,,,,,,6/25/19,38.649792,-121.980569
SF2405,2405,HP,,,,,,,,,,,,,,,,,6/25/19,38.649792,-121.980569
SF2406,2406,HP,,,,,,,,,,,,,,,,,6/25/19,38.649792,-121.980569
SF2407,2407,HP,,,,,,,,,,,,,,,,,6/25/19,38.649792,-121.980569
SF2408,2408,HP,,1,,,,,,,,,Diptera,Syrphidae,Eristalis,,tenax,A.Onos,6/25/19,38.649792,-121.980569
SF2409,2409,HP,,1,,,,,,,,,Diptera,Syrphidae,Copestylum,,mexicanum,A.Onos,6/25/19,38.649792,-121.980569
SF2410,2410,HP,,1,,,,,,,,,Diptera,Syrphidae,Copestylum,,mexicanum,A.Onos,6/25/19,38.649792,-121.980569
SF2411,2411,HP,,,,,,,,,,,,,,,,,6/25/19,38.649792,-121.980569
SF2412,2412,HP,,,,,,,,,,,,,,,,,6/25/19,38.649792,-121.980569
SF2413,2413,HP,,,,,,,,,,,Diptera,Syrphidae,Syritta,,pipiens,A.Onos,6/25/19,38.649792,-121.980569
SF2414,2414,HP,,,,,,,,,,,Diptera,Syrphidae,Eristalis,,tenax,A.Onos,6/25/19,38.649792,-121.980569
SF2415,2415,HP,,,,,,,,,,,Diptera,Syrphidae,Syritta,,pipiens,A.Onos,6/25/19,38.649792,-121.980569
SF2416,2416,HP,,,,,,,,,,,Diptera,Syrphidae,Eristalis,,tenax,A.Onos,6/25/19,38.649792,-121.980569
SF2417,2417,HP,,,,,,,,,,,Diptera,Syrphidae,Eristalis,,tenax,A.Onos,6/25/19,38.649792,-121.980569
SF2418,2418,HP,,,,,,,,,,,,,,,,,6/25/19,38.649792,-121.980569
SF2419,2419,HP,,,,,,,,,,,Diptera,Syrphidae,Eristalis,,tenax,A.Onos,6/25/19,38.649792,-121.980569
SF2420,2420,HP,,1,,,,,,,,,Diptera,Syrphidae,Eristalis,,tenax,A.Onos,6/25/19,38.649792,-121.980569
SF2421,2421,HP,1,,1,1,,,,,,,,,,,,,6/25/19,38.649792,-121.980569
SF2422,2422,HP,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/25/19,38.649792,-121.980569
SF2423,2423,HP,,,,,,,,,,,,,,,,,6/25/19,38.649792,-121.980569
SF2424,2424,HP,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/25/19,38.649792,-121.980569
SF2425,2425,HP,1,,1,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/25/19,38.649792,-121.980569
SF2426,2426,HP,1,,,1,,,,1,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,6/25/19,38.649792,-121.980569
